,date,user,comment
6,2017-11-06 21:12:14,Twokinds,:ctwokinds-nibsbounce::ctwokinds-nibsdance::ctwokinds-nibsbounce::ctwokinds-nibsdance:
0,2017-11-07 00:05:48,Twokinds,Niiiiiice~
4,2017-11-07 00:09:05,Twokinds,Did it update?
5,2017-11-07 00:09:10,Twokinds,"Ah, nice"
6,2017-11-07 00:09:16,Twokinds,The automated system worked as intended
95,2017-11-07 16:41:25,Twokinds,:ctwokinds-karenOOO::ctwokinds-karenOOO::ctwokinds-karenOOO:
166,2017-11-07 19:02:22,Twokinds,:ctwokinds-nibsbounce::ctwokinds-nibsdance::ctwokinds-nibsbounce:
173,2017-11-07 19:32:38,Twokinds,I'm still not sure what I'm gunna stream
174,2017-11-07 19:32:45,Twokinds,I already posted a comic just today
178,2017-11-07 19:33:22,Twokinds,I could
179,2017-11-07 19:33:31,Twokinds,But... I already did.
180,2017-11-07 19:33:41,Twokinds,And I don't want to draw comics on stream too far ahead
185,2017-11-07 19:34:58,Twokinds,I'm gunn draw a voting incentive
189,2017-11-07 19:35:24,Twokinds,Quick someone pitch me short comic ideas
398,2017-11-07 20:41:23,Twokinds,We're coming up on the anniversary of the first sketch stream
413,2017-11-07 20:42:23,Twokinds,Hahah no probably not
416,2017-11-07 20:42:39,Twokinds,I am looking at some of the old sketch suggestions for ideas
417,2017-11-07 20:42:45,Twokinds,for vote incentives maybe
428,2017-11-07 20:43:20,Twokinds,The 21st
432,2017-11-07 20:43:41,Twokinds,Also all  you said was bloopers!
433,2017-11-07 20:43:46,Twokinds,That's like... the most generic idea
441,2017-11-07 20:44:26,Twokinds,Well I didn't see it
444,2017-11-07 20:44:40,Twokinds,So they couldn't have been good
451,2017-11-07 20:45:10,Twokinds,"Man, I forgot when I first started I let anyone make"
452,2017-11-07 20:45:21,Twokinds,as many suggestions as they wanyed
480,2017-11-07 20:47:37,Twokinds,There's 16 suggestions from one person here
486,2017-11-07 20:48:02,Twokinds,Yeah that's why I went to only allowing one
503,2017-11-07 20:49:39,Twokinds,I don't know
505,2017-11-07 20:49:57,Twokinds,And yes I have all the old polls
506,2017-11-07 20:50:00,Twokinds,I don't delate them
533,2017-11-07 20:51:55,Twokinds,You know what I find facinating?
550,2017-11-07 20:52:54,Twokinds,"There's been a Natani dakimakura suggestion as far back as the first polls, and it's never happened."
563,2017-11-07 20:53:46,Twokinds,"Nope, it was Natani snuggling a Keith daki"
570,2017-11-07 20:54:18,Twokinds,"""You won't BELIEVE what Kat is wearing in this sketch!"""
586,2017-11-07 20:55:35,Twokinds,"Well... actually yeah, it did work. Since Kat apron got drawn."
588,2017-11-07 20:55:39,Twokinds,That was back in January.
672,2017-11-07 21:08:01,Twokinds,I still don't have any ideas
685,2017-11-07 21:09:58,Twokinds,What Trace Flora ideas
746,2017-11-07 21:16:40,Twokinds,No stream for right now.
754,2017-11-07 21:17:07,Twokinds,Today is now
762,2017-11-07 21:17:46,Twokinds,Don't let your todays be tomorrows
828,2017-11-07 21:30:57,Twokinds,Shoot
831,2017-11-07 21:31:07,Twokinds,I gotta get the files for book 4 done this month
886,2017-11-07 21:59:53,Twokinds,Reni can't use magic.
895,2017-11-07 22:02:25,Twokinds,That's not... no
897,2017-11-07 22:03:57,Twokinds,Because Nora is 2000 years old and Reni's a baby by comparison.
903,2017-11-07 22:04:50,Twokinds,400? Noooo
919,2017-11-07 22:09:27,Twokinds,All the dragon stuff is spoilers
931,2017-11-07 22:10:29,Twokinds,Serah is spoilers too
934,2017-11-07 22:10:39,Twokinds,Everything is spoilers
941,2017-11-07 22:11:35,Twokinds,Whether it's spoilers or not is a spoiler
958,2017-11-07 22:13:41,Twokinds,"Nice work, Bruno!"
962,2017-11-07 22:14:02,Twokinds,The story ends with rocks falling
1029,2017-11-07 22:53:23,Twokinds,also falls asleep
1059,2017-11-07 23:10:21,Twokinds,"Very well, I will stream"
1069,2017-11-07 23:16:04,Twokinds,in 20 minutes
1177,2017-11-07 23:56:45,Twokinds,You guys guilted me
479,2017-11-08 00:53:58,Twokinds,Raine's character arc is her coming to terms with the fact that she's half canadian
515,2017-11-08 01:04:08,Twokinds,:ctwokinds-eyeroll:
723,2017-11-08 01:47:04,Twokinds,I have suddenly been hit with a wave of tiredness
791,2017-11-08 01:53:38,Twokinds,"Okay, inking done"
809,2017-11-08 01:56:30,Twokinds,Too tired
810,2017-11-08 01:56:34,Twokinds,Can't go on
851,2017-11-08 01:58:51,Twokinds,I had to get a billion of them done all in one day
853,2017-11-08 01:58:58,Twokinds,So I didn't stream it. Had to focus.
862,2017-11-08 01:59:34,Twokinds,Yeah
863,2017-11-08 01:59:39,Twokinds,Based on an old sketch
874,2017-11-08 02:00:15,Twokinds,Yeah it's the mindscape
884,2017-11-08 02:01:30,Twokinds,It's more like Zen's half of the mindscape
890,2017-11-08 02:01:57,Twokinds,"Well they're connnected, that's the point"
898,2017-11-08 02:02:58,Twokinds,Natani added this keith to Zen's imagination.
32,2017-11-09 16:34:03,Twokinds,:ctwokinds-nibsbounce:
33,2017-11-09 16:34:10,Twokinds,Hello
35,2017-11-09 16:41:18,Twokinds,"I am fantastic, as always"
37,2017-11-09 16:43:14,Twokinds,"How are you, Midnight?"
73,2017-11-09 17:13:30,Twokinds,"Ever since a major power outage a few years a go, I keep ice packs in my freezer."
74,2017-11-09 17:14:01,Twokinds,If there's a power outtage food should last at least a day or two.
105,2017-11-09 18:34:25,Twokinds,:ctwokinds-eyeroll: Yes
112,2017-11-09 18:39:49,Twokinds,It's just pointless. Sometimes people don't talk for a while.
113,2017-11-09 18:39:58,Twokinds,It's not necessary to point it out every time there's a lull.
347,2017-11-09 20:43:35,Twokinds,I don't understand how people can just talk and talk.
365,2017-11-09 20:45:32,Twokinds,Sometimes I get someone who starts takling to me and they just never shut up. How can people just... say so much?
370,2017-11-09 20:46:07,Twokinds,Don't they have stuff to do? Just... be self sufficient.
418,2017-11-09 20:53:34,Twokinds,I just get so irritated sometimes
427,2017-11-09 20:55:11,Twokinds,It's not you guys. It's not chatting like this.
432,2017-11-09 20:55:55,Twokinds,"It's just being taked to, individually."
447,2017-11-09 20:57:52,Twokinds,"Anyone, I'm gunna be a little late because someone wouldn't stop destracting me ALL DAY."
458,2017-11-09 20:59:15,Twokinds,I swear I'm gunna die of stroke one day from blood pressure
479,2017-11-09 21:03:26,Twokinds,2004
498,2017-11-09 21:06:00,Twokinds,Yeah they do seem to be finding ways of making me redo whole drawings
500,2017-11-09 21:06:10,Twokinds,Or doing entire comic pages
515,2017-11-09 21:09:04,Twokinds,Ow my head
516,2017-11-09 21:09:13,Twokinds,I have a headache now
659,2017-11-09 21:47:12,Twokinds,There will be a stream
660,2017-11-09 21:47:16,Twokinds,I'll start at 10
669,2017-11-09 21:49:49,Twokinds,I feel so awful but I'm hoping the pain meds kick in by then
763,2017-11-09 22:26:46,Twokinds,hi
859,2017-11-09 22:42:38,Twokinds,I keep the music low so you can hear me talk
869,2017-11-09 22:43:04,Twokinds,See? It's still too loud.
911,2017-11-09 22:48:27,Twokinds,...
954,2017-11-09 22:51:34,Twokinds,"Hey, join the club, Sage"
955,2017-11-09 22:51:38,Twokinds,"Man, my head is killing me"
1016,2017-11-09 22:58:01,Twokinds,I just don't pay attention to current events at all.
1017,2017-11-09 22:58:04,Twokinds,Works for me!
1198,2017-11-09 23:17:48,Twokinds,?
1200,2017-11-09 23:19:00,Twokinds,hm
1261,2017-11-09 23:30:12,Twokinds,Divinity 2 is pretty good also
1263,2017-11-09 23:30:28,Twokinds,You get to be a durgin
6,2017-11-10 00:00:38,Twokinds,:ctwokinds-clovisgirl_shake:
121,2017-11-10 00:26:47,Twokinds,"Dragon falls, everybody dies"
122,2017-11-10 00:26:53,Twokinds,Greatest page 1000 ever
129,2017-11-10 00:27:51,Twokinds,I didn't save it.
132,2017-11-10 00:28:03,Twokinds,"Er I mean, it's spoilers for the next page"
246,2017-11-10 00:44:26,Twokinds,brb cat crying
269,2017-11-10 00:47:26,Twokinds,okay back sorry
270,2017-11-10 00:47:29,Twokinds,Cat wanted pets
320,2017-11-10 00:55:24,Twokinds,Yeah I know'
420,2017-11-10 01:09:52,Twokinds,Done
482,2017-11-10 01:15:37,Twokinds,G'night!
512,2017-11-10 01:18:32,Twokinds,I'm afraid I don't have anything else to work on.
513,2017-11-10 01:18:36,Twokinds,So.... &gt;_&gt;
514,2017-11-10 01:18:43,Twokinds,I'm done for tonight!
519,2017-11-10 01:18:50,Twokinds,I can't beat his
530,2017-11-10 01:19:23,Twokinds,Why? I've drawn a lot lately!
557,2017-11-10 01:21:36,Twokinds,I'm still here
559,2017-11-10 01:21:42,Twokinds,G'night Combak
566,2017-11-10 01:22:10,Twokinds,(I care a lot.)
572,2017-11-10 01:22:35,Twokinds,Who cares
574,2017-11-10 01:22:42,Twokinds,I don't FEEL like it
578,2017-11-10 01:22:59,Twokinds,I'll post it tomorrah
636,2017-11-10 01:38:20,Twokinds,It's not a story the jedi would tell you.
673,2017-11-10 01:52:57,Twokinds,...I run away.
680,2017-11-10 01:58:28,Twokinds,Yes
681,2017-11-10 01:58:35,Twokinds,"Well no, Sage streams forever"
684,2017-11-10 01:59:27,Twokinds,Sage is a machine
688,2017-11-10 02:00:11,Twokinds,I tire easily.
689,2017-11-10 02:00:43,Twokinds,I am a machine with a rechargable battery that's getting on in years
694,2017-11-10 02:01:03,Twokinds,Old Man Sage
700,2017-11-10 02:01:35,Twokinds,sh no spoilers
758,2017-11-10 14:11:57,Twokinds,hoy
760,2017-11-10 14:16:42,Twokinds,I'm always better
773,2017-11-10 14:55:37,Twokinds,Yeah
774,2017-11-10 14:56:06,Twokinds,I'd say the biggest issue I have with it is that you retconned that Maddie isn't Adelaide's biological daughter
779,2017-11-10 15:02:04,Twokinds,I guess but a good lie is surrounded by a lot of truth
781,2017-11-10 15:02:27,Twokinds,"And having so much of it be potentially fabricated, especially her biological relationship with he rmother"
782,2017-11-10 15:03:02,Twokinds,It'd just end up being a huge contradiction
783,2017-11-10 15:03:50,Twokinds,A major part of Mad's character is that she's a disappointment. She didn't live up to her mother's legend. She's small.
787,2017-11-10 15:07:36,Twokinds,I'm not saying she is. That's just how a lot of Basitins see her.
790,2017-11-10 15:08:09,Twokinds,They wanted another Adelaide.
791,2017-11-10 15:08:16,Twokinds,...
794,2017-11-10 15:09:29,Twokinds,"Maddie doesn't allow it to show, but it causes a lot of angst and inspired her to be as different as possible."
795,2017-11-10 15:09:44,Twokinds,"Beacuse early on, everyone was sure she'd grow."
796,2017-11-10 15:09:52,Twokinds,A lot of pressure.
799,2017-11-10 15:10:50,Twokinds,Yeah it's a big reason. She wanted to leave her mother's shadow.
801,2017-11-10 15:12:01,Twokinds,"As you might have been able to tell, a lot of Basitin higher ups... are dicks."
804,2017-11-10 15:13:10,Twokinds,That might be fine. All the rest is good.
808,2017-11-10 15:19:51,Twokinds,lol
809,2017-11-10 15:19:54,Twokinds,sure'
810,2017-11-10 15:20:17,Twokinds,Though now Albion is just the scar giverer!
811,2017-11-10 15:20:40,Twokinds,"Everyone with a scar in the comic from now on, somehow it's Albion's fault!"
816,2017-11-10 15:27:13,Twokinds,It's also indirectly his fault Keith got his eye scar
818,2017-11-10 15:27:34,Twokinds,"...Man, Basitins have a thing for eye scars."
819,2017-11-10 15:27:57,Twokinds,"I think back then, I just really wanted to show that Basitins fight a lot. And that just translated to... lots of eye scars."
828,2017-11-10 18:15:52,Twokinds,:ctwokinds-flomad:
832,2017-11-10 18:57:50,Twokinds,Young
11,2017-11-11 14:30:21,Twokinds,1.5 hr warning
35,2017-11-11 15:14:31,Twokinds,Does anyone remember what Nib Nab was?
44,2017-11-11 15:16:28,Twokinds,Well? What is it?
48,2017-11-11 15:16:43,Twokinds,"Oh, I see"
50,2017-11-11 15:16:58,Twokinds,Someone asked for Nib Nab sequel but I couldn't remember what that was
55,2017-11-11 15:17:18,Twokinds,People need to say what they want
59,2017-11-11 15:18:18,Twokinds,I already defragged my memory since then.
60,2017-11-11 15:18:39,Twokinds,It was dumped to clear up space.
82,2017-11-11 15:21:10,Twokinds,My hard drive is from 1987
86,2017-11-11 15:21:38,Twokinds,Used to be top of the line but now it's prettyh old school.
96,2017-11-11 15:22:52,Twokinds,50MB!
313,2017-11-11 16:00:55,Twokinds,How is it 4pm already?
315,2017-11-11 16:00:57,Twokinds,Ack
901,2017-11-11 16:43:56,Twokinds,:ctwokinds-nibsdance::ctwokinds-nibsbounce::ctwokinds-nibsdance::ctwokinds-nibsbounce::ctwokinds-nibsdance::ctwokinds-nibsbounce::ctwokinds-nibsdance::ctwokinds-nibsbounce::ctwokinds-nibsdance::ctwokinds-nibsbounce::ctwokinds-nibsdance:
1068,2017-11-11 16:56:42,Twokinds,Body style lineups are just so much work
1072,2017-11-11 16:56:53,Twokinds,They take the most time out of anythinig.
1124,2017-11-11 17:00:02,Twokinds,It's already dark outside
1127,2017-11-11 17:00:09,Twokinds,5pm
1234,2017-11-11 17:05:49,Twokinds,Done
1316,2017-11-11 17:08:59,Twokinds,vote vote vote
1327,2017-11-11 17:09:30,Twokinds,Can't allow people to get complacent
1331,2017-11-11 17:09:46,Twokinds,People might think I'm organized.
1333,2017-11-11 17:09:50,Twokinds,Time to mix it up
1811,2017-11-11 17:35:21,Twokinds,brb
1824,2017-11-11 17:35:59,Twokinds,Im bak
2026,2017-11-11 17:47:27,Twokinds,Thanks!
2028,2017-11-11 17:47:29,Twokinds,Done
2496,2017-11-11 18:09:28,Twokinds,Done! :ctwokinds-rainehappy:
2524,2017-11-11 18:10:24,Twokinds,:ctwokinds-NataniHAHA:
2527,2017-11-11 18:10:35,Twokinds,Glad you guys enjoyed it
2616,2017-11-11 18:15:12,Twokinds,I do wish I had another cup of coffee
2621,2017-11-11 18:15:26,Twokinds,I'm a bit parched
2626,2017-11-11 18:15:38,Twokinds,I'm gunna start avote and nab a cuppa
2929,2017-11-11 18:36:29,Twokinds,not at all xD
3026,2017-11-11 18:45:56,Twokinds,I'm just trying to find a pose I haven't done yet
3528,2017-11-11 19:30:20,Twokinds,His name is Hap E. Krab
3879,2017-11-11 20:04:34,Twokinds,Done
3923,2017-11-11 20:07:02,Twokinds,The next one will be done later
3961,2017-11-11 20:08:08,Twokinds,#1
3979,2017-11-11 20:09:08,Twokinds,lol
4066,2017-11-11 20:12:34,Twokinds,At least I'm safe!
4068,2017-11-11 20:12:35,Twokinds,Oh no
4111,2017-11-11 20:14:21,Twokinds,talk about old meme!
4112,2017-11-11 20:14:23,Twokinds,Hehe
4145,2017-11-11 20:16:02,Twokinds,"Oh, sorry Kam"
4149,2017-11-11 20:16:15,Twokinds,Yours didn't make it before I edited the stuff
4157,2017-11-11 20:16:37,Twokinds,Yeah
4179,2017-11-11 20:17:45,Twokinds,Your was not because it would require drawing Reni's parents
4199,2017-11-11 20:18:31,Twokinds,lol
4202,2017-11-11 20:18:39,Twokinds,I think there was three pet daughter suggestions this week
4237,2017-11-11 20:19:30,Twokinds,G'night everyone!
4347,2017-11-11 20:26:56,Twokinds,I somehow don't see them having an ultrasound in the comic
4383,2017-11-11 20:31:24,Twokinds,I'd just make it a joke
4387,2017-11-11 20:31:39,Twokinds,"""Wow, I've never seen such a large litter"" -nurse."
4395,2017-11-11 20:32:30,Twokinds,"""YOU HAVE A SMALL PERSON INSIDE YOU"" - bad nurse"
4399,2017-11-11 20:32:50,Twokinds,NANI
4404,2017-11-11 20:33:16,Twokinds,NA(ta)NI
4416,2017-11-11 20:34:02,Twokinds,horrifying
4555,2017-11-11 22:55:53,Twokinds,:ctwokinds-katdryer::ctwokinds-katdryer::ctwokinds-katdryer:
2,2017-11-12 00:54:16,Twokinds,I'm still drawing. Just not streaming.
5,2017-11-12 01:10:08,Twokinds,I am converting all the old files into book files
6,2017-11-12 01:10:13,Twokinds,For Book 4
7,2017-11-12 01:11:39,Twokinds,It's a lot of work.
11,2017-11-12 01:12:23,Twokinds,"No redrawing for the most part, but a lot of upscaling, a lot of redoing of text and speech bubbles"
12,2017-11-12 01:12:39,Twokinds,Some backgrounds are improved.
15,2017-11-12 01:13:20,Twokinds,300dpi
16,2017-11-12 01:13:34,Twokinds,"What do you mean, what is corrected formatted for book form already?"
17,2017-11-12 01:13:51,Twokinds,The old files unfortunately for a long time were 200dpi.
18,2017-11-12 01:13:59,Twokinds,So I have a lot of work.
20,2017-11-12 01:14:48,Twokinds,I don't know what you mean.
21,2017-11-12 01:15:03,Twokinds,Yes?
23,2017-11-12 01:15:46,Twokinds,It's my files.
24,2017-11-12 01:15:50,Twokinds,My original photoshop files.
29,2017-11-12 01:23:28,Twokinds,I am on Page Natani-gets-thrown-into-a-wall
30,2017-11-12 01:23:47,Twokinds,"And yes, I do know about waifu2x, but that is not how I am upscaling."
33,2017-11-12 01:25:12,Twokinds,"Since I have layers, it is more effective for me to upscale them and then modify the linart seperately."
35,2017-11-12 01:27:49,Twokinds,"Did you know that in one version of the script, he did not blow up?"
36,2017-11-12 01:28:14,Twokinds,He actually becomes so flustered that he steps backwards and falls down the bridge cliff.
44,2017-11-12 01:29:30,Twokinds,"He doesn't. He just is presumed dead, and after the chapter is over there's a page of him climbing out of the canyon."
46,2017-11-12 01:30:05,Twokinds,"""I'm not dead!"""
47,2017-11-12 01:30:37,Twokinds,"But yeah, defeat by nudity was a little too silly"
48,2017-11-12 01:30:47,Twokinds,Although it would be funny
53,2017-11-12 01:32:24,Twokinds,"Well no, he's only come out of the canyon after they sailed away."
54,2017-11-12 01:32:31,Twokinds,Like a comically long time later.
55,2017-11-12 01:32:43,Twokinds,Just took so long to climb back up.
66,2017-11-12 01:59:08,Twokinds,No
72,2017-11-12 02:40:37,Twokinds,:ctwokinds-flomad:
75,2017-11-12 02:46:57,Twokinds,"You missed everything. So much lore, lost to the ages."
78,2017-11-12 02:49:21,Twokinds,Heheh
79,2017-11-12 02:49:26,Twokinds,I am joking.
80,2017-11-12 02:50:04,Twokinds,I think all talked about was how the Musclehead General was once gunna fall to his doom rather than explode.
86,2017-11-12 02:57:02,Twokinds,Sleep time for me.
1,2017-11-13 00:33:02,Twokinds,G'night!
4,2017-11-13 00:36:37,Twokinds,anthro crab
12,2017-11-13 00:51:24,Twokinds,"Oh man, Guts"
13,2017-11-13 00:51:29,Twokinds,Haven't thought of that in a while
26,2017-11-13 01:44:17,Twokinds,Same
27,2017-11-13 01:44:29,Twokinds,"90's kids, woo"
28,2017-11-13 01:44:30,Twokinds,XD
42,2017-11-13 22:49:20,Twokinds,:ctwokinds-RainezZz:
2,2017-11-14 16:50:19,Twokinds,:ctwokinds-kingtea:
6,2017-11-14 17:10:54,Twokinds,How's it going :D
8,2017-11-14 17:12:43,Twokinds,Nice
9,2017-11-14 17:12:49,Twokinds,Me too
14,2017-11-14 17:15:34,Twokinds,My work is me practicing my lying. &gt;:D
20,2017-11-14 17:25:07,Twokinds,I'm pretty sure I have a few times
22,2017-11-14 17:30:30,Twokinds,I once had a stream where there was a chapter early on during the Trace Flora Keith travel days where they're climbing a mountain.
24,2017-11-14 17:31:11,Twokinds,"When I woke up, I was determined to go find it, before quickly remembering that it never happened."
27,2017-11-14 17:32:02,Twokinds,"For a minute, I was certain it actually happened somewhere around chapter 3 or 4 and I somehow just forgot to post the entire chapter."
50,2017-11-14 18:00:08,Twokinds,Stream in 3 hours
51,2017-11-14 18:00:12,Twokinds,This is a warning to myself
55,2017-11-14 18:12:33,Twokinds,I've been feeling tired the last two days so I haven't been particularly productive
142,2017-11-14 20:08:03,Twokinds,"Yes, there will be a stream in 3 hours"
248,2017-11-14 20:59:25,Twokinds,I'm gunna be a little late
251,2017-11-14 20:59:35,Twokinds,This page is hard to draw
670,2017-11-14 21:57:10,Twokinds,ugh
700,2017-11-14 22:02:45,Twokinds,"Usually, when I want to draw something, I sit down at my desk and imagine it, and it appears on my screen."
703,2017-11-14 22:03:01,Twokinds,I think my tablet may be defective.
811,2017-11-14 22:19:52,Twokinds,:ctwokinds-nataniAAAAshake:
947,2017-11-14 22:35:02,Twokinds,It's taking me a long time
955,2017-11-14 22:35:38,Twokinds,It's very difficult to draw a dragon at the best of times. Much less... uh... going through some unique dragon-y acrobatics
976,2017-11-14 22:37:48,Twokinds,A roll or flip is not... unaccurate
1085,2017-11-14 22:51:41,Twokinds,Sorrry guys!
1091,2017-11-14 22:51:56,Twokinds,"This is giving me way more trouble than I thought it would. I'm gunna just call it and say, stream tomorrow."
1098,2017-11-14 22:52:11,Twokinds,I don't wanna try and rush out something I'm not happy with.
1108,2017-11-14 22:52:31,Twokinds,Probably a little earlier
1110,2017-11-14 22:52:38,Twokinds,But it depends. I'll aim for 6pm or so
1111,2017-11-14 22:52:39,Twokinds,est
1113,2017-11-14 22:52:46,Twokinds,I'll give you guys a little preview though
1172,2017-11-14 22:56:49,Twokinds,https://i.imgur.com/sfo0b9X.png
1219,2017-11-14 23:00:11,Twokinds,more more like https://i.imgur.com/bZbiLIe.png
1259,2017-11-14 23:03:17,Twokinds,It's surprisingly hard to find references for dragons derpily crashing to the ground
1261,2017-11-14 23:03:21,Twokinds,"There's like, one."
1305,2017-11-14 23:06:44,Twokinds,RandomTKLover: https://pbs.twimg.com/media/DOsdGAYXcAADOz5.jpg
1323,2017-11-14 23:08:40,Twokinds,Heheh
1325,2017-11-14 23:08:54,Twokinds,"Uh... I mean, yeah, I learned that."
1328,2017-11-14 23:09:38,Twokinds,No
1329,2017-11-14 23:09:41,Twokinds,I don't use it.
1331,2017-11-14 23:10:16,Twokinds,My characters have pretty large heads. A lot of cartoony art does.
1336,2017-11-14 23:11:26,Twokinds,"Uh, nothing really."
1338,2017-11-14 23:11:54,Twokinds,It's not like that
1340,2017-11-14 23:12:25,Twokinds,I don't think there's any artist out there that actually measures out the heads of their characters every time they draw them.
1342,2017-11-14 23:12:46,Twokinds,It's just about creating a model and then keeping everything consistant.
1343,2017-11-14 23:13:22,Twokinds,But head size varies from character to character.
1353,2017-11-14 23:16:22,Twokinds,Hate to say it but it really is just practice
1356,2017-11-14 23:17:38,Twokinds,"I'm not the fastest learner out there. I'm not like, naturally gifted. It just took years. I think it took more than a decade before Twokinds art got to a point I was happy with."
1369,2017-11-14 23:19:15,Twokinds,Sorry!
1370,2017-11-14 23:19:16,Twokinds,Tomorrow
1371,2017-11-14 23:19:19,Twokinds,Tomorrow I stream
1375,2017-11-14 23:20:02,Twokinds,Wednesday streams are always the least reliable
1378,2017-11-14 23:20:25,Twokinds,"Fridays almost always happen, and of course Sundays happen every time."
1381,2017-11-14 23:20:56,Twokinds,I THINK the only Sunday I missed was when I was at Comic-Con.
1392,2017-11-14 23:22:43,Twokinds,"No, The Sketch Streams I don't think started until after Halloween, didn't they?"
1398,2017-11-14 23:23:19,Twokinds,I did stream during Christmas
1403,2017-11-14 23:23:53,Twokinds,I consider that still Christmas!
1410,2017-11-14 23:25:19,Twokinds,"I put it down! But yes, it's up."
1417,2017-11-14 23:26:10,Twokinds,&gt;_&gt;
1418,2017-11-14 23:26:13,Twokinds,No?
1423,2017-11-14 23:26:40,Twokinds,I need a shifty-eye emote
21,2017-11-15 00:09:09,Twokinds,Spot: Haha! That's really cute xD
22,2017-11-15 00:09:11,Twokinds,I like that
167,2017-11-15 00:38:43,Twokinds,Aw shoot I missed them leaving
168,2017-11-15 00:38:46,Twokinds,I like the dragon flopping
385,2017-11-15 01:35:34,Twokinds,:ctwokinds-totallykat:
402,2017-11-15 01:37:43,Twokinds,:ctwokinds-pp:
418,2017-11-15 01:39:07,Twokinds,:ctwokinds-katx_x:
435,2017-11-15 01:40:33,Twokinds,I will need to construct additional emotes
464,2017-11-15 01:44:08,Twokinds,:ptv-uneasy:
467,2017-11-15 01:44:19,Twokinds,need something like this
468,2017-11-15 01:44:30,Twokinds,:ptv-grossedout:
473,2017-11-15 01:44:54,Twokinds,:ptv-kippi:
479,2017-11-15 01:45:16,Twokinds,:ptv-SteelwormHades:
483,2017-11-15 01:45:39,Twokinds,:kissing_cat:
540,2017-11-15 01:53:11,Twokinds,Merchant? He's... Apothecary Man!
560,2017-11-15 01:56:43,Twokinds,Baka eric?
655,2017-11-15 02:17:19,Twokinds,:santa:
659,2017-11-15 02:18:27,Twokinds,:christmas_tree::snowman2::snowflake::santa:
688,2017-11-15 03:16:38,Twokinds,That was scary
689,2017-11-15 03:17:35,Twokinds,Swollowed wrong and started choking on nothing out of nowhere.
691,2017-11-15 03:17:59,Twokinds,Couldn't breathe in for a while.
692,2017-11-15 03:18:49,Twokinds,Really makes you realize you can just suddenly die with no air in a couple minutes.
695,2017-11-15 03:26:30,Twokinds,It really is.
712,2017-11-15 13:27:33,Twokinds,GOOD MORNING
713,2017-11-15 13:27:42,Twokinds,:ctwokinds-floAAA:
716,2017-11-15 13:35:13,Twokinds,"I am doing well, JumpyLizard"
717,2017-11-15 13:35:56,Twokinds,"How are you, JumpyLizard?"
720,2017-11-15 13:37:44,Twokinds,That good
721,2017-11-15 13:37:47,Twokinds,*is good
724,2017-11-15 13:38:50,Twokinds,Byebye
727,2017-11-15 13:56:15,Twokinds,MORNING MIDNIGHT :D
728,2017-11-15 13:56:34,Twokinds,:ctwokinds-nibsdance::ctwokinds-nibsbounce::ctwokinds-nibsdance:
743,2017-11-15 14:10:00,Twokinds,I just woke up.
744,2017-11-15 14:10:05,Twokinds,I haven't had time to draw anything.
760,2017-11-15 14:16:47,Twokinds,"Oh, Hi Midnight"
762,2017-11-15 14:17:09,Twokinds,"I will call you Midnight 1. Blue, you can be Midnight 2."
764,2017-11-15 14:17:49,Twokinds,:ctwokinds-NataniHAHA::ctwokinds-NataniHAHA::ctwokinds-NataniHAHA:
769,2017-11-15 14:18:40,Twokinds,"Fine, Midnight777, you can be Midnight7. MidnightBlue78, you can be Midnight7."
795,2017-11-15 14:31:38,Twokinds,Byyye
796,2017-11-15 14:31:46,Twokinds,I'm leaving for work. Later!
802,2017-11-15 14:33:40,Twokinds,"Okay, I am at work now."
803,2017-11-15 14:33:43,Twokinds,Work work work.
809,2017-11-15 14:41:38,Twokinds,:ctwokinds-KatDance: Gotta go fast! :ctwokinds-FloDance:
811,2017-11-15 14:42:17,Twokinds,This is not a very fast way of traveling.
815,2017-11-15 15:03:52,Twokinds,:ctwokinds-reniderp_flip: Gotta derp fast!
816,2017-11-15 15:10:24,Twokinds,"Thanks again for the dragon sketches, Spot ^^ They're quite good"
817,2017-11-15 15:10:47,Twokinds,I'm not very good at drawing dragon bodies.
830,2017-11-15 15:49:26,Twokinds,Yeah I'm sick too
945,2017-11-15 17:53:44,Twokinds,I lurk
951,2017-11-15 17:56:28,Twokinds,:ctwokinds-katdryer:
1059,2017-11-15 18:37:59,Twokinds,I wish I had that as an official emote
1061,2017-11-15 18:38:02,Twokinds,I like the dancing crab
1066,2017-11-15 18:38:25,Twokinds,I am not a crook!
1180,2017-11-15 18:52:25,Twokinds,I could use another tablet
1182,2017-11-15 18:52:36,Twokinds,MULTI-TABLET DRIFTING
1318,2017-11-15 19:12:07,Twokinds,I feel like I missed the stream.
1323,2017-11-15 19:14:47,Twokinds,Aw
1340,2017-11-15 19:19:32,Twokinds,:ctwokinds-flomad:
1346,2017-11-15 19:36:36,Twokinds,Yes I'm sure people would enjoy that
1353,2017-11-15 19:48:44,Twokinds,I thought myself
1475,2017-11-15 21:11:27,Twokinds,"I'm trying, but things aren't going well."
1486,2017-11-15 21:15:52,Twokinds,Sometimes pages just don't come out easy
1496,2017-11-15 21:18:56,Twokinds,You can rest easy knowing easy can be used as an adverb.
1503,2017-11-15 21:21:48,Twokinds,colloquial speech is not incorrect speech. Especially considering that we ain't writin' no college essays here.
1513,2017-11-15 21:27:18,Twokinds,If you're gonna be wrong about it.
1548,2017-11-15 21:36:14,Twokinds,"I use the Oxford Comma, yes."
