,date,user,comment
1557,2020-01-04 19:22:02,Twokinds,I can't go on.
1579,2020-01-04 19:22:38,Twokinds,Hopefully I can get more than 2 hours of sleep
38,2020-01-09 17:27:52,Twokinds,:ctwokinds-nibsdance:
71,2020-01-09 21:01:25,Twokinds,:ctwokinds-floAAA:
77,2020-01-09 21:01:46,Twokinds,:cloud_tornado::ctwokinds-karenOOO::cloud_tornado:
87,2020-01-09 21:02:47,Twokinds,"No snow. It's raining a lot,."
89,2020-01-09 21:02:56,Twokinds,It's warm enough to go outside in a tshirt here.
102,2020-01-09 21:05:20,Twokinds,We get snow. The weather's just being weird.
104,2020-01-09 21:05:29,Twokinds,"snow one day, warm the next."
302,2020-01-09 21:46:40,Twokinds,:saxophone::ctwokinds-nibsdance:
491,2020-01-09 22:24:06,Twokinds,"Yep, 2006"
493,2020-01-09 22:24:25,Twokinds,"The original version of this remake is from 2006, before Kat even had her name."
500,2020-01-09 22:25:05,Twokinds,"That's why the original title for this drawing was ""Flora and Slavegirl"""
502,2020-01-09 22:25:13,Twokinds,Cause she had no name.
511,2020-01-09 22:26:59,Twokinds,Well she's still a fairly side-ly character
527,2020-01-09 22:28:57,Twokinds,Honestly I think I had Kat tag along because I didn't have almost any female characters in the cast besides Flora at that point XD
535,2020-01-09 22:29:56,Twokinds,"Maren and Karen were out by then when they reached the docks. So besides Nora, who was a cat, that was it, I think."
561,2020-01-09 22:32:28,Twokinds,Done
883,2020-01-09 23:47:41,Twokinds,It's on my dA too
47,2020-01-10 00:09:47,Twokinds,:bullettrain_front::minibus::minibus::minibus:
196,2020-01-10 00:34:22,Twokinds,Doesn't sound very fun.
376,2020-01-10 01:16:28,Twokinds,Nice!
377,2020-01-10 01:16:30,Twokinds,Congrats!
633,2020-01-10 02:09:30,Twokinds,Rooms are so difficult
852,2020-01-10 02:41:55,Twokinds,Done!
878,2020-01-10 02:43:31,Twokinds,Next page is a doozy
883,2020-01-10 02:43:46,Twokinds,:ctwokinds-sytheeyebrows:
961,2020-01-10 02:54:43,Twokinds,"Okay, I'm outta here!"
1028,2020-01-10 03:31:47,Twokinds,:ctwokinds-RainezZz:
1096,2020-01-10 14:45:14,Twokinds,:ctwokinds-katwet::ctwokinds-floraquestion:
1220,2020-01-10 16:11:04,Twokinds,:ctwokinds-sytheeyebrows:
1230,2020-01-10 16:16:08,Twokinds,:ctwokinds-sytheeyebrows:
1304,2020-01-10 16:27:12,Twokinds,Nice!
1337,2020-01-10 17:46:18,Twokinds,:ctwokinds-smug:
1339,2020-01-10 17:51:25,Twokinds,:ctwokinds-sytheeyebrows:
1342,2020-01-10 18:12:47,Twokinds,"Some people say gods, some say masks"
80,2020-01-11 16:01:16,Twokinds,Stream will be a bit late. Probablky 20 - 30 minutes
109,2020-01-11 16:04:45,Twokinds,"3'6"""
303,2020-01-11 16:35:55,Twokinds,okay
425,2020-01-11 16:47:50,Twokinds,As soon as we print more
428,2020-01-11 16:47:58,Twokinds,We're out
518,2020-01-11 16:56:15,Twokinds,Dragons turn into lots of things that can't use magic.
546,2020-01-11 16:58:15,Twokinds,Really? No one mentioned the stream wasn't up
547,2020-01-11 16:58:17,Twokinds,until now
608,2020-01-11 17:04:25,Twokinds,I already said Dragons shapeshift innately. They're MADE of magic. It doesn't matter what form they're in. They take forms that can't use magic literally ALL the time.
935,2020-01-11 18:04:15,Twokinds,done
1221,2020-01-11 18:40:31,Twokinds,done
1279,2020-01-11 18:44:45,Twokinds,bbyte
1290,2020-01-11 18:47:27,Twokinds,So hungry... but only done two sketche so far XD
1298,2020-01-11 18:47:46,Twokinds,Food break while the vote is going on.
1340,2020-01-11 18:56:45,Twokinds,"Dang it, I didn't notice this one slipped in."
1354,2020-01-11 18:57:50,Twokinds,"It's just a little annoying cause I have plans, and I guess people don't want to see it in the comic"
1386,2020-01-11 19:01:30,Twokinds,Usually I filter it
1495,2020-01-11 19:27:24,Twokinds,No
1497,2020-01-11 19:27:27,Twokinds,That would be a spoiler
1773,2020-01-11 19:51:25,Twokinds,The mindscape is like a holodeck.
1774,2020-01-11 19:51:32,Twokinds,Anything can happen!
1879,2020-01-11 20:04:53,Twokinds,Done
1928,2020-01-11 20:07:42,Twokinds,"""What accent is this you're giving me?!"""
1948,2020-01-11 20:09:19,Twokinds,brb
2031,2020-01-11 20:18:13,Twokinds,"Sorry for the wait, I'm back."
2040,2020-01-11 20:18:55,Twokinds,Canned soup.
2058,2020-01-11 20:20:06,Twokinds,Uh...
2059,2020-01-11 20:20:08,Twokinds,I don't think so.
2123,2020-01-11 20:24:23,Twokinds,:ctwokinds-nibsdance:
2143,2020-01-11 20:26:06,Twokinds,I gotta run more often too.
2147,2020-01-11 20:26:28,Twokinds,Need the exercise.
2153,2020-01-11 20:26:39,Twokinds,Never.
2211,2020-01-11 20:31:35,Twokinds,"Oh yeah, I forgot to do a pick"
2233,2020-01-11 20:34:53,Twokinds,Man I can't decide
2373,2020-01-11 20:49:20,Twokinds,Not posted yet
2384,2020-01-11 20:53:31,Twokinds,Clovis doesn't get hit. He pays people to get hit for him.
2417,2020-01-11 20:57:36,Twokinds,"I've never been able to really draw Clovis and Natani standing full length, side by side, but he's actually pretty small."
2429,2020-01-11 21:00:04,Twokinds,I can't remember if I ever mentioned how tall he is exactly.
2440,2020-01-11 21:01:12,Twokinds,He's shorter than Trace
2465,2020-01-11 21:03:28,Twokinds,"Probably about 5' 6"" or so"
2479,2020-01-11 21:04:37,Twokinds,Yeah for a 'wolf' he looks extremely short by comparison
2483,2020-01-11 21:05:27,Twokinds,"A lot of people underestimated him early in his career because of it. But it never really bothered Clovis too much, since they... you know, ended up dead or serving him, one way or another."
2491,2020-01-11 21:06:22,Twokinds,Magic and money tends to even the playing field.
2495,2020-01-11 21:06:35,Twokinds,Height and physical prowess doesn't really matter.
2501,2020-01-11 21:07:19,Twokinds,"Clovis is good with magic. He's not great, but he does have talent."
2506,2020-01-11 21:07:42,Twokinds,It's his money that really puts him over the edge into extremely good.
2508,2020-01-11 21:07:54,Twokinds,Cause he buys enchantments that supplement his power.
2518,2020-01-11 21:08:44,Twokinds,"But yeah, a lot of people underestimate him thinking he's all money and no talent, but that's not true either. He's still good in his own right."
2525,2020-01-11 21:09:37,Twokinds,Possibly. But he's almost always surrounded by his hired muscle.
2577,2020-01-11 21:17:05,Twokinds,Clovis would never stab himself. There's no one he loves more.
2591,2020-01-11 21:20:20,Twokinds,Definitely not
2593,2020-01-11 21:20:26,Twokinds,Since Clovis isn't actual royalty
2600,2020-01-11 21:21:23,Twokinds,He likes to be called that
2610,2020-01-11 21:22:15,Twokinds,I'll finish this later
2715,2020-01-11 21:40:16,Twokinds,cat dog
2840,2020-01-11 21:55:34,Twokinds,Zen
2893,2020-01-11 22:02:46,Twokinds,lAAAAAAAAAAAAAnn
2942,2020-01-11 22:10:40,Twokinds,Done
2951,2020-01-11 22:11:05,Twokinds,"Yeah, it's not quite Yzma without the skeletal figure, but can't really do that with Clovis."
3231,2020-01-11 22:50:06,Twokinds,nite!
3383,2020-01-11 23:33:18,Twokinds,Done
3419,2020-01-11 23:35:48,Twokinds,This one was really difficult
3422,2020-01-11 23:35:57,Twokinds,Especially Raine. Very tough pose.
3430,2020-01-11 23:36:15,Twokinds,This is going to be the last one.
3433,2020-01-11 23:36:21,Twokinds,I have one sketch left over from last week.
3435,2020-01-11 23:36:30,Twokinds,"It's not done yet, but it'll be 7"
3460,2020-01-11 23:37:55,Twokinds,Not that there's anything down there XD
3482,2020-01-11 23:39:35,Twokinds,Basitins don't normally have white fur.
3483,2020-01-11 23:39:41,Twokinds,So Nora would be very strange looking.
3490,2020-01-11 23:40:11,Twokinds,Prob
3522,2020-01-11 23:42:56,Twokinds,I don't think we need a Mrs Nibbly ref sheet
3526,2020-01-11 23:43:09,Twokinds,Trace
3531,2020-01-11 23:43:20,Twokinds,I think we got pretty much everyone
3554,2020-01-11 23:44:36,Twokinds,"Welp, that's it!"
3556,2020-01-11 23:44:41,Twokinds,Goodnight everybody!
3567,2020-01-11 23:44:53,Twokinds,"Also, if it's Maren, I'd just have Karen on it too"
3582,2020-01-11 23:45:23,Twokinds,Yeah
3591,2020-01-11 23:45:43,Twokinds,"Elven, I already went into that."
3599,2020-01-11 23:45:56,Twokinds,"I already said, #7 is the one from last week."
3619,2020-01-11 23:47:29,Twokinds,Yeah
3620,2020-01-11 23:47:32,Twokinds,I think so
3622,2020-01-11 23:47:39,Twokinds,Unless they decided to change it.
3624,2020-01-11 23:48:06,Twokinds,Pretty much
3651,2020-01-11 23:53:52,Twokinds,I'd have nothing to say about Nibbly.
3660,2020-01-11 23:54:41,Twokinds,"""She's a squirrel. She's 3 years old. She lived in a tree. She when on an exciting Redwall-like adventure that spanned the continent. She likes nuts."""
3661,2020-01-11 23:54:43,Twokinds,That's all there is.
3667,2020-01-11 23:55:21,Twokinds,Yeah whatever
3670,2020-01-11 23:55:56,Twokinds,"3, 6, She's squirrel age."
3674,2020-01-11 23:56:19,Twokinds,Haha.
3677,2020-01-11 23:56:28,Twokinds,Nibbly's going to outlive some of the Keidran.
3681,2020-01-11 23:57:01,Twokinds,"It's okay. By the time nibbly's old, Sythe will be just as old."
3682,2020-01-11 23:57:09,Twokinds,They can pass peacefully together.
7,2020-01-12 00:04:01,Twokinds,I wanted to see the stream but I had work.
32,2020-01-12 00:34:28,Twokinds,:ctwokinds-nibsdance:
51,2020-01-12 03:17:50,Twokinds,:ctwokinds-nibsdance::ctwokinds-RainezZz:
14,2020-01-21 12:59:35,Twokinds,:thermometer_face:
17,2020-01-21 13:06:53,Twokinds,It's pretty bad.
18,2020-01-21 13:07:03,Twokinds,I haven't felt this sick in a long time.
50,2020-01-21 17:47:20,Twokinds,:ctwokinds-floraquestion:
63,2020-01-21 18:30:16,Twokinds,I'm barely alive right now.
3,2020-01-22 01:31:37,Twokinds,:ctwokinds-RainezZz:
50,2020-01-22 17:01:35,Twokinds,I am feeling a little better today.
53,2020-01-23 18:50:19,Twokinds,:ctwokinds-katwet:
56,2020-01-23 18:54:18,Twokinds,Ye
59,2020-01-23 18:55:01,Twokinds,Died. Am ghost now.
319,2020-01-23 21:46:57,Twokinds,Starting soon
404,2020-01-23 22:10:58,Twokinds,Hope this doesn't make people too mad XD
469,2020-01-23 22:19:12,Twokinds,I'm surprised people are so impatient about something only brought up four pages ago.
470,2020-01-23 22:19:18,Twokinds,It's gunna happen. chill
529,2020-01-23 22:27:52,Twokinds,brb
560,2020-01-23 22:36:10,Twokinds,Thanks for stopping by
750,2020-01-23 23:02:57,Twokinds,Calm down
753,2020-01-23 23:03:09,Twokinds,"You'll see why this is all happening soon enough, and a lot of things will end up resolved."
876,2020-01-23 23:28:43,Twokinds,I am not feeling very well
962,2020-01-23 23:36:03,Twokinds,I need to quit for now
81,2020-01-24 01:10:34,Twokinds,:ctwokinds-RainezZz:
272,2020-01-24 15:34:51,Twokinds,:ctwokinds-nibsdance:
279,2020-01-24 15:36:51,Twokinds,The cough has largely subsided.
281,2020-01-24 15:37:03,Twokinds,Sore throat is improving
291,2020-01-24 15:43:10,Twokinds,I meant the prospects of them having sex
324,2020-01-24 15:59:43,Twokinds,It's not a romantic relationship.
325,2020-01-24 15:59:56,Twokinds,It's just casual.
394,2020-01-24 16:20:29,Twokinds,"The reasoning is not very deep. Maren is a distant person due to events in her past. She only wants a relationship when there's no strings attached. No love. Like with Trace. In a way, being a Keidran works for that."
395,2020-01-24 16:20:37,Twokinds,Especially since Sythe proposed it so casually.
398,2020-01-24 16:21:27,Twokinds,Yeh
402,2020-01-24 16:22:12,Twokinds,"I mean, she's clearly lying to herself about wanting no love, but it's her defense mechanism."
410,2020-01-24 16:25:27,Twokinds,Yeah totally
412,2020-01-24 16:26:46,Twokinds,Have PATIENCE
492,2020-01-24 16:47:02,Twokinds,Oh darn it
495,2020-01-24 16:47:07,Twokinds,Right when I get on
498,2020-01-24 16:47:14,Twokinds,Bye Sage
584,2020-01-24 17:02:07,Twokinds,I use a script to organize my layers
593,2020-01-24 17:02:46,Twokinds,I can show you...
606,2020-01-24 17:04:06,Twokinds,https://i.imgur.com/XtCza0g.gif
616,2020-01-24 17:05:06,Twokinds,It certainly makes the process simpler.
622,2020-01-24 17:05:29,Twokinds,Just had to do it once. Photoshop lets you record all your actions and replay them.
628,2020-01-24 17:05:56,Twokinds,Yeah they're macros
916,2020-01-24 17:47:48,Twokinds,iliar you're making some assumptions
917,2020-01-24 17:47:56,Twokinds,Please have patience
1039,2020-01-24 18:09:35,Twokinds,Thanks
1041,2020-01-24 18:09:48,Twokinds,I'm pretty excited for this next part of the story. I'm actually getting to reveal things that I had in mind since when I started the comic.
1396,2020-01-24 18:43:28,Twokinds,Initiate emergency forgotten birthday procedure. Teleporting in flowers.
1404,2020-01-24 18:44:17,Twokinds,"Trace, you have forgotten [6] years worth of birthdays."
1410,2020-01-24 18:44:50,Twokinds,Maren is crushed under flowers and chocolate. The end.
1439,2020-01-24 18:47:09,Twokinds,I think I'm done
1492,2020-01-24 18:51:59,Twokinds,Doesn't matter it's over
1598,2020-01-24 19:09:20,Twokinds,:ctwokinds-nibrun::ctwokinds-nibrun::ctwokinds-nibrun::ctwokinds-nibrun::ctwokinds-nibrun:
178,2020-01-25 14:15:48,Twokinds,I genuinely can't tell who they mean
182,2020-01-25 14:16:01,Twokinds,Raini
191,2020-01-25 14:16:35,Twokinds,They spelled it the same wrong way three times
195,2020-01-25 14:16:53,Twokinds,It looks like Raine
197,2020-01-25 14:17:08,Twokinds,But the suggestion seems otherwise.
199,2020-01-25 14:17:14,Twokinds,"""Nora and Raini are resting in a rainforest, it starts raining and Nora wraps her wing around Raini."""
200,2020-01-25 14:17:22,Twokinds,This feels like Reni.
208,2020-01-25 14:18:11,Twokinds,Man I spend so much time fixing typos with these 100's of suggestions :ctwokinds-LauraCry:
306,2020-01-25 16:04:25,Twokinds,Welcome!
311,2020-01-25 16:04:51,Twokinds,Great!
342,2020-01-25 16:07:23,Twokinds,We'll be starting in a sec
346,2020-01-25 16:07:33,Twokinds,Had to save my roomba from the bathroom lol
352,2020-01-25 16:07:43,Twokinds,I gotta set her up to not run on Sundays.
355,2020-01-25 16:07:54,Twokinds,"Yeah, it's scheduled to run at 4pm every day"
359,2020-01-25 16:08:08,Twokinds,"Not often, but the bathroom's kinda tricky."
362,2020-01-25 16:08:15,Twokinds,And it's distracting when I'm trying to work.
392,2020-01-25 16:09:21,Twokinds,Hi Heresy!
393,2020-01-25 16:09:23,Twokinds,Hi w0lf!!
397,2020-01-25 16:09:38,Twokinds,"I've got my coffee, I've got my tablet. It's a good day to draw."
409,2020-01-25 16:10:16,Twokinds,Ready for the first vote?
456,2020-01-25 16:14:51,Twokinds,Put shadows where light gets blocked by something.
470,2020-01-25 16:15:31,Twokinds,Yeah it's way easier said than done.
474,2020-01-25 16:15:44,Twokinds,But that's basically it. Just learning how to think in 3d and imaging what's blocking what.
479,2020-01-25 16:16:14,Twokinds,Then it's largely technique. When to use soft and hard edges for shadows.
553,2020-01-25 16:21:23,Twokinds,Con was fun
625,2020-01-25 16:34:28,Twokinds,how do you spell hi5
626,2020-01-25 16:34:31,Twokinds,High five?
875,2020-01-25 17:01:52,Twokinds,"Old Trace was searching for candidates. People close enough, from backwater towns who wouldn't be missed."
880,2020-01-25 17:02:43,Twokinds,"Obviously, he didn't really think of Maren as a girlfriend. He tested tranformation on Karen, and planned to test more magic on Maren."
906,2020-01-25 17:06:06,Twokinds,Done
955,2020-01-25 17:12:54,Twokinds,Yeah
963,2020-01-25 17:14:09,Twokinds,As long as it's accidental it's fine.
1331,2020-01-25 17:58:31,Twokinds,Done
1633,2020-01-25 18:29:11,Twokinds,Done
1747,2020-01-25 18:42:20,Twokinds,"They gave a number of things they wanted me to draw as 'Eric's suggestion"". Which is kinda cheaty for a suggestion XD"
1952,2020-01-25 19:06:29,Twokinds,"Yes, do not."
2001,2020-01-25 19:10:27,Twokinds,I'll clean this up later. I'm done
2078,2020-01-25 19:17:32,Twokinds,I guess
2369,2020-01-25 19:43:32,Twokinds,Done
2425,2020-01-25 19:48:42,Twokinds,Okay last voting round
2455,2020-01-25 19:51:23,Twokinds,"Oh, oops. There's Brutus defending Clovis in there again."
2456,2020-01-25 19:51:34,Twokinds,Ignore that one. There was two of the same theme.
2463,2020-01-25 19:52:35,Twokinds,I hope so!
2494,2020-01-25 19:55:54,Twokinds,Gunna get a snak brb
2495,2020-01-25 19:55:56,Twokinds,Keep voting
2638,2020-01-25 20:04:56,Twokinds,Back with fud
2649,2020-01-25 20:05:08,Twokinds,Got soup
2874,2020-01-25 20:20:28,Twokinds,I forgot about the Adira drawing
2960,2020-01-25 20:25:50,Twokinds,No prob!
2964,2020-01-25 20:26:07,Twokinds,Just glad to be pretty much back to normal
2996,2020-01-25 20:28:21,Twokinds,sorry brb
3148,2020-01-25 20:44:09,Twokinds,:saxophone::ctwokinds-nibsdance:
3253,2020-01-25 20:54:51,Twokinds,Done
3311,2020-01-25 20:59:15,Twokinds,we had some lost frames
3313,2020-01-25 20:59:25,Twokinds,connection seems stable now
3458,2020-01-25 21:15:50,Twokinds,BNHA
3459,2020-01-25 21:16:01,Twokinds,?
3471,2020-01-25 21:16:32,Twokinds,By Nero Haca Amia
3488,2020-01-25 21:17:36,Twokinds,I haven't seen the new season yet
3489,2020-01-25 21:17:40,Twokinds,Is it any good?
3533,2020-01-25 21:21:49,Twokinds,Tom :ctwokinds-rainehappy:
3540,2020-01-25 21:22:08,Twokinds,She's... I don't remember
3546,2020-01-25 21:22:21,Twokinds,"I mean, Youngtani's not really a person"
3557,2020-01-25 21:22:49,Twokinds,Prob 7... 8...?
3618,2020-01-25 21:28:01,Twokinds,Why not?
3788,2020-01-25 21:45:46,Twokinds,Done
3812,2020-01-25 21:46:46,Twokinds,Finds them funny.
3823,2020-01-25 21:47:19,Twokinds,lol
3826,2020-01-25 21:47:33,Twokinds,Speaking of which
3828,2020-01-25 21:47:35,Twokinds,Recap time
3842,2020-01-25 21:48:15,Twokinds,Yeah turned out that way XD
3942,2020-01-25 21:52:37,Twokinds,This one I'll finish later
3963,2020-01-25 21:53:24,Twokinds,Laura balances things out with flatness.
4091,2020-01-25 22:09:45,Twokinds,I wouldn't wish this sickness on anyone.
4092,2020-01-25 22:09:57,Twokinds,"It didn't last very long, but it was intense."
4096,2020-01-25 22:10:37,Twokinds,It was only at its worst for about a day. It hurt to get out of bed.
4148,2020-01-25 22:25:19,Twokinds,"Gotta be honest, that suggestion makes me nervous. Cause I don't have a good story for why he has that scar."
4198,2020-01-25 22:54:19,Twokinds,lol
4199,2020-01-25 22:54:26,Twokinds,I did consider having it be something silly like that.
4202,2020-01-25 22:57:48,Twokinds,I think I have some ideas now
4210,2020-01-25 23:04:56,Twokinds,That gallery is really useful
4212,2020-01-25 23:05:39,Twokinds,I need to remember to put up a link to it on my patreon.
4213,2020-01-25 23:05:52,Twokinds,I actually use it a lot to look up sketches I've done in the past.
4216,2020-01-25 23:06:51,Twokinds,Oh that? I don't think I even ever posted that anywhere.
4218,2020-01-25 23:07:10,Twokinds,Patreon doesn't have tag cross referencing.
4219,2020-01-25 23:07:14,Twokinds,Which is a shame.
4220,2020-01-25 23:07:42,Twokinds,twokinds.gallery lets you search for multiple tags at once with the + signs.
4230,2020-01-25 23:26:48,Twokinds,:owl:
4232,2020-01-25 23:26:59,Twokinds,:ant:
2,2020-01-26 00:50:03,Twokinds,:ctwokinds-floraquestion:
5,2020-01-26 00:54:51,Twokinds,The gallery is quite fast.
6,2020-01-26 00:55:04,Twokinds,Much faster than Patreon's slooow servers.
7,2020-01-26 00:55:11,Twokinds,As for the king and thor's hammer...
8,2020-01-26 00:55:12,Twokinds,Uh...
9,2020-01-26 00:56:07,Twokinds,I'm not sure. Basitins have a few similarities to asgardians. But I don't know if she's really qualify as 'worthy'.
15,2020-01-26 01:00:56,Twokinds,True she is.
17,2020-01-26 01:01:11,Twokinds,I don't know enough about Marvel to know the specifics of what 'worthy' means.
18,2020-01-26 01:01:31,Twokinds,Could make a good suggestion.
27,2020-01-26 01:13:23,Twokinds,:eyes:
32,2020-01-26 01:27:17,Twokinds,I don't want suggestions like that.
38,2020-01-26 01:41:56,Twokinds,Aw man
39,2020-01-26 01:42:24,Twokinds,That's probably why someone got a message that a recording was created halfway through the stream.
40,2020-01-26 01:42:40,Twokinds,Bugged out somehow.
22,2020-01-27 15:30:03,Twokinds,:ctwokinds-nibsdance:
29,2020-01-27 15:48:05,Twokinds,Good
33,2020-01-27 15:49:45,Twokinds,Yep
305,2020-01-28 22:39:15,Twokinds,:ctwokinds-nibrun:
307,2020-01-28 22:40:03,Twokinds,Soup
310,2020-01-28 22:41:19,Twokinds,Soooup
24,2020-01-30 15:24:13,Twokinds,nop
81,2020-01-30 16:32:09,Twokinds,:ctwokinds-nibsbounce:
83,2020-01-30 16:36:20,Twokinds,I'm not sure if I'm streaming tonight or not
87,2020-01-30 16:41:29,Twokinds,No just busy
344,2020-01-31 17:02:42,Twokinds,Good. Working hard.
352,2020-01-31 17:38:49,Twokinds,thanks
353,2020-01-31 17:38:55,Twokinds,I am working on the next pages
362,2020-01-31 17:49:47,Twokinds,I've got several in the works.
220,2020-02-01 14:55:45,Twokinds,"It had 2 bathrooms, but then they took away 3."
229,2020-02-01 15:05:22,Twokinds,Man it's so easy to miss
230,2020-02-01 15:05:32,Twokinds,He has his glove in the next page
231,2020-02-01 15:05:47,Twokinds,But I forgot to color it right in this one
235,2020-02-01 15:06:50,Twokinds,It's a good number
238,2020-02-01 15:07:58,Twokinds,Twokinds' 1027th birthday
248,2020-02-01 15:17:40,Twokinds,:ctwokinds-nibsbounce:
257,2020-02-01 15:20:41,Twokinds,"Did everyone vote, who can?"
259,2020-02-01 15:20:44,Twokinds,It's pretty close
355,2020-02-01 15:51:56,Twokinds,"Basitin are small, but surprisingly strong."
381,2020-02-01 16:01:21,Twokinds,"Give me a few minutes, gotta finish something up"
428,2020-02-01 16:06:43,Twokinds,It was very close for everyone but the top spot
431,2020-02-01 16:06:54,Twokinds,Take your bets!
446,2020-02-01 16:07:21,Twokinds,#5
469,2020-02-01 16:07:57,Twokinds,#4
493,2020-02-01 16:09:02,Twokinds,#3
558,2020-02-01 16:11:33,Twokinds,"And finally, #1!"
594,2020-02-01 16:12:48,Twokinds,It was a lot of good sketches
1099,2020-02-01 17:14:10,Twokinds,Is that today?
1105,2020-02-01 17:14:25,Twokinds,Yeah! Go sports team! Score the points!
1126,2020-02-01 17:17:24,Twokinds,You like sports?
1127,2020-02-01 17:17:27,Twokinds,Pff what a nerd
1319,2020-02-01 17:46:24,Twokinds,Done
1322,2020-02-01 17:46:30,Twokinds,Gunna save a light and dark version
1339,2020-02-01 17:47:24,Twokinds,Thanks :D
1344,2020-02-01 17:48:07,Twokinds,I'm gunna get some food before working on the next one
1346,2020-02-01 17:48:10,Twokinds,Good break!
1348,2020-02-01 17:48:16,Twokinds,Food break
1420,2020-02-01 17:55:23,Twokinds,I'm back
1435,2020-02-01 17:56:12,Twokinds,I can't afford pizza
1445,2020-02-01 17:56:38,Twokinds,My regular pizza place closed XD
1452,2020-02-01 17:56:51,Twokinds,It was the place that used to give me $7 large pizzas.
1454,2020-02-01 17:57:03,Twokinds,Now anywhere is is way more expensive and I don't like how it tastes.
1557,2020-02-01 18:12:33,Twokinds,Yes
1574,2020-02-01 18:13:55,Twokinds,:ctwokinds-awoo::trumpet:
