,date,user,comment
56,2021-01-30 02:46:56,Twokinds,:zzz::chipmunk:
141,2021-01-30 14:31:59,Twokinds,:ctwokinds-nibsdance:
146,2021-01-30 14:34:30,Twokinds,I'm fantastic!
147,2021-01-30 14:34:44,Twokinds,Just got some breakfast and coffee.
148,2021-01-30 14:34:59,Twokinds,Ready to stream today
150,2021-01-30 14:39:48,Twokinds,Nah
193,2021-01-30 16:00:28,Twokinds,90%
218,2021-01-30 16:02:48,Twokinds,Give me 4 min
279,2021-01-30 16:07:32,Twokinds,Everyone here?
352,2021-01-30 16:10:36,Twokinds,Just in time for... Chinese new year?
411,2021-01-30 16:14:00,Twokinds,"Ties only matter in the 5th place slot. In which case, I just pick one."
436,2021-01-30 16:15:35,Twokinds,"I dunno, probably"
445,2021-01-30 16:16:18,Twokinds,I'm always surpised (and secretly grateful) tkhigh doesn't win so I have to do like 3 drawings XD
479,2021-01-30 16:17:52,Twokinds,It's a good variety
508,2021-01-30 16:20:29,Twokinds,lemme check
509,2021-01-30 16:20:39,Twokinds,32
517,2021-01-30 16:21:13,Twokinds,"Queen of Greed was right behind Raine Daki, which got 33"
549,2021-01-30 16:25:15,Twokinds,I'm always pleasently surprised when the wholesome sketches win.
561,2021-01-30 16:26:41,Twokinds,Well I don't want only wholesome.
562,2021-01-30 16:26:44,Twokinds,Then there's no variety.
1144,2021-01-30 18:03:59,Twokinds,Keidran can only be cats or dogs:ctwokinds-nibsbounce:
1146,2021-01-30 18:04:08,Twokinds,oops
1147,2021-01-30 18:04:09,Twokinds,XD
1149,2021-01-30 18:04:30,Twokinds,dogs
1165,2021-01-30 18:08:23,Twokinds,"Someone mentioned skunk keidran earlier, and I was responding to them but didn't hit enter."
1170,2021-01-30 18:08:48,Twokinds,"There can't be skunk keidran, cause keidran are only feline and canine-like. keidran doesn't mean 'furry'."
1175,2021-01-30 18:09:43,Twokinds,I guess a feline could have skunk-like fur pattern.
1210,2021-01-30 18:13:58,Twokinds,I'm done
1609,2021-01-30 19:30:16,Twokinds,Done
1721,2021-01-30 19:45:22,Twokinds,Also Saria
1782,2021-01-30 19:52:05,Twokinds,Hey w0lf!
1903,2021-01-30 20:10:20,Twokinds,brb
2236,2021-01-30 20:56:54,Twokinds,Done
2262,2021-01-30 20:59:55,Twokinds,Willow kept trying to bring her food and stuff for a while after she was gone.
2280,2021-01-30 21:01:05,Twokinds,"Man I added like more than a dozen new songs to the playlist, but the randomizer is mean."
2291,2021-01-30 21:01:48,Twokinds,Enough sad
2375,2021-01-30 21:09:59,Twokinds,"It's relatively set, how it is now."
2378,2021-01-30 21:10:21,Twokinds,Although I'm not imagining Reni using an angle grinder on her horns to keep them in shape
2379,2021-01-30 21:10:25,Twokinds,now*
2387,2021-01-30 21:11:00,Twokinds,Prob
2401,2021-01-30 21:14:22,Twokinds,"To be fair, human ears are really weird looking"
2403,2021-01-30 21:14:39,Twokinds,I wouldn't blame someone who doesn't have any to get them wrong.
2417,2021-01-30 21:15:47,Twokinds,Kei's just momentarily stunned. I'm sure he'd offer his cloak after snapping out of it. XD
2420,2021-01-30 21:16:14,Twokinds,Once his brain starts working again
2673,2021-01-30 22:02:46,Twokinds,I was going to name Keiren Keiden
2677,2021-01-30 22:02:55,Twokinds,But that wouldn't be any farther than Keidren
2683,2021-01-30 22:03:29,Twokinds,Kei means beast or animal in old human.
2690,2021-01-30 22:03:51,Twokinds,Keidren means beast people.
2691,2021-01-30 22:03:56,Twokinds,Keiren means hunter.
2710,2021-01-30 22:06:12,Twokinds,ren means kill
2711,2021-01-30 22:06:15,Twokinds,in old human
2717,2021-01-30 22:06:51,Twokinds,Reni's name isn't related to old human XD
2724,2021-01-30 22:07:34,Twokinds,"Well lots of people are called Hunter, it's a fairly common name."
2764,2021-01-30 22:13:42,Twokinds,"I dunno what the deal is with her butterflies, but they're kinda like her aura."
2765,2021-01-30 22:13:45,Twokinds,Or spirit animal
2786,2021-01-30 22:17:46,Twokinds,Clovis captures Kei. The dragon has to rescue the knight from the princess.
2794,2021-01-30 22:18:20,Twokinds,Done
2818,2021-01-30 22:21:22,Twokinds,??
3098,2021-01-30 23:07:31,Twokinds,Maeve's nothing but floof. She weighs almost nothing
3134,2021-01-30 23:12:35,Twokinds,Nothing is paywalled
3166,2021-01-30 23:17:41,Twokinds,:ctwokinds-nibrun: I must go now! My planet needs me!
3180,2021-01-30 23:19:49,Twokinds,I've never seen ET either
3257,2021-01-30 23:27:34,Twokinds,I might adjust the lighting some more but this is about done
3431,2021-01-30 23:38:03,Twokinds,Has anyone noticed the trees are actually subtly animated
3466,2021-01-30 23:39:30,Twokinds,It's always been that way XD
3478,2021-01-30 23:40:27,Twokinds,Yeah one day I'll add light shafts moving and stuff like that
3490,2021-01-30 23:41:15,Twokinds,Bye!
3528,2021-01-30 23:44:32,Twokinds,I can't remember what was the bed series called
59,2021-01-31 00:08:29,Twokinds,I just bought some black licorice the other day
79,2021-01-31 00:10:40,Twokinds,I'll eat any candy
92,2021-01-31 00:12:39,Twokinds,That was before the diet
101,2021-01-31 00:14:16,Twokinds,I want ice cream...
115,2021-01-31 00:16:00,Twokinds,:icecream::ctwokinds-reniderp_flip:
119,2021-01-31 00:16:24,Twokinds,I've heard sugar free candy should be avoided.
120,2021-01-31 00:16:31,Twokinds,Particularly gummy bears
292,2021-01-31 00:39:38,Twokinds,:gun::ctwokinds-flomad:
301,2021-01-31 00:41:07,Twokinds,lol
305,2021-01-31 00:41:33,Twokinds,The true victory was the friends we made along the way... and this gun!
565,2021-01-31 17:54:41,Twokinds,:ctwokinds-nibsdance:
569,2021-01-31 18:39:31,Twokinds,yo
342,2021-02-01 20:43:29,Twokinds,:ctwokinds-nibsbounce:
345,2021-02-01 21:36:45,Twokinds,HI!
349,2021-02-01 21:54:27,Twokinds,I've heard it's great.
147,2021-02-04 21:02:34,Twokinds,Hi Sage!!
151,2021-02-04 21:03:04,Twokinds,Sa Sage
157,2021-02-04 21:03:40,Twokinds,Yeah
159,2021-02-04 21:03:57,Twokinds,"I'll stream in like 40 min, I still am working on the finishing touches of something else."
169,2021-02-04 21:05:54,Twokinds,Just gotta keep peddling
171,2021-02-04 21:06:02,Twokinds,Ro Ron
175,2021-02-04 21:06:32,Twokinds,Not exactly 40 min probably
176,2021-02-04 21:06:37,Twokinds,But I am getting there.
202,2021-02-04 21:13:29,Twokinds,hihihihihi
520,2021-02-04 22:15:09,Twokinds,:ctwokinds-clovischuckle::cake:
528,2021-02-04 22:16:35,Twokinds,Clovis stole 40 cakes
559,2021-02-04 22:24:15,Twokinds,:ctwokinds-floraquestion:
632,2021-02-04 22:40:00,Twokinds,aw didn't take?
633,2021-02-04 22:40:06,Twokinds,You could probably do it in post using the stream
844,2021-02-04 23:08:04,Twokinds,"Oh that's alright, Sage. I didn't know you were busy trying something"
894,2021-02-04 23:13:02,Twokinds,They have reversed fur patterns
903,2021-02-04 23:13:47,Twokinds,"One has a dark left arm and right leg, the other has the reverse."
904,2021-02-04 23:13:59,Twokinds,Clovis can't tell them apart.
947,2021-02-04 23:19:54,Twokinds,heheh
949,2021-02-04 23:20:05,Twokinds,I mean it ultimately doesn't matter XD
1022,2021-02-04 23:31:29,Twokinds,no using other people for mana is called black magic
1130,2021-02-04 23:44:41,Twokinds,one second brb
213,2021-02-05 00:22:14,Twokinds,It's from Celeste
214,2021-02-05 00:22:17,Twokinds,video game
700,2021-02-05 01:07:58,Twokinds,she is a house guardian
701,2021-02-05 01:08:02,Twokinds,Just very smol
956,2021-02-05 01:44:33,Twokinds,"It's easy magic, but also, Clovis picked all these people for the burning of Edinmire specifically."
960,2021-02-05 01:44:49,Twokinds,This guy was burning down the harbor
977,2021-02-05 01:45:57,Twokinds,"Most anyone can make fire with a little practice, so it's usually a go to. Since fire is effective."
978,2021-02-05 01:46:04,Twokinds,Especially when all your enemies are usually covered in fur.
1155,2021-02-05 02:16:41,Twokinds,Done
1168,2021-02-05 02:18:37,Twokinds,yeah
1174,2021-02-05 02:19:38,Twokinds,I think I'm done for the night
1177,2021-02-05 02:19:44,Twokinds,yeah later than I thought
1470,2021-02-05 04:41:23,Twokinds,:ctwokinds-nibsdance:
1599,2021-02-05 16:21:03,Twokinds,:ctwokinds-nibsdance:
1605,2021-02-05 16:24:32,Twokinds,heyo
1649,2021-02-05 16:43:15,Twokinds,It's valentine's day?
1667,2021-02-05 16:59:11,Twokinds,debating whether I should stream
1673,2021-02-05 17:02:05,Twokinds,nah if you think so
2054,2021-02-05 20:47:30,Twokinds,Page will be up tomorrow sorry for the wait
2062,2021-02-05 21:00:47,Twokinds,I'm sketching out more pages in advance now
2063,2021-02-05 21:00:59,Twokinds,"Hopefully, I'll have no more missed days like the last couple months."
2066,2021-02-05 21:04:01,Twokinds,"I managed to write down in detail the rest of the chapter, so it'll be smoother sailing."
2070,2021-02-05 21:05:03,Twokinds,For sure
23,2021-02-06 02:20:40,Twokinds,:ctwokinds-power:
66,2021-02-06 13:08:22,Twokinds,:ctwokinds-reniderp:
71,2021-02-06 13:28:13,Twokinds,There was no 2020 signature print
72,2021-02-06 13:28:28,Twokinds,I will try to make a 2021 one if I go to a convention
95,2021-02-06 13:40:45,Twokinds,He's... he's resting.
132,2021-02-06 13:49:56,Twokinds,:ctwokinds-sytheeyebrows:
148,2021-02-06 14:13:18,Twokinds,Yeah...
176,2021-02-06 14:24:18,Twokinds,Sam is safe! :cow:
247,2021-02-06 14:48:49,Twokinds,Brutus is not evil
614,2021-02-06 15:57:32,Twokinds,:ctwokinds-nibsdance:
630,2021-02-06 15:58:06,Twokinds,Sorry for the sads today. Hopefully the stream will be more happy :)
877,2021-02-06 16:12:56,Twokinds,"No, the wisp itself doesn't have any gender"
881,2021-02-06 16:13:06,Twokinds,It's original form is just a formless cloak holding a lantern
919,2021-02-06 16:16:00,Twokinds,"It wasn't until after the death of her friend that her cloak fell away revealing her lion form, transformed from her grief."
1020,2021-02-06 16:22:08,Twokinds,Are you a patron?
1047,2021-02-06 16:25:08,Twokinds,oh no
1048,2021-02-06 16:25:13,Twokinds,photoshop froze
1070,2021-02-06 16:26:14,Twokinds,I've never had it freeze so quickly for no reason before
1084,2021-02-06 16:27:23,Twokinds,Well that's a shame
1085,2021-02-06 16:27:27,Twokinds,I didn't get very far at least
1158,2021-02-06 16:32:18,Twokinds,ms paint 3d
1328,2021-02-06 16:51:09,Twokinds,"""Let us in or I kill you"" ""..."""
1329,2021-02-06 16:51:20,Twokinds,"""Then I shall die doing what I love, being a snob"""
1400,2021-02-06 16:56:59,Twokinds,Hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
1488,2021-02-06 17:03:59,Twokinds,She keeps me from turning evil and killing everyone
1507,2021-02-06 17:06:24,Twokinds,arial
1511,2021-02-06 17:06:40,Twokinds,I use wild words for my side comics
1557,2021-02-06 17:12:43,Twokinds,Done
1632,2021-02-06 17:18:20,Twokinds,I don't know
1633,2021-02-06 17:18:22,Twokinds,Depends on the song
1635,2021-02-06 17:18:35,Twokinds,I don't listen to a lot of music so I might not get it
1647,2021-02-06 17:19:30,Twokinds,"I don't care for music, no."
1815,2021-02-06 17:43:30,Twokinds,"For some reason my randomizer keeps repeating songs. Which I know is true random, but is still odd when it's picking between hundreds of songs"
1822,2021-02-06 17:44:04,Twokinds,youtube used to do random shuffle.
1823,2021-02-06 17:44:11,Twokinds,But now it just picks one at random.
1849,2021-02-06 17:47:05,Twokinds,Done
2301,2021-02-06 18:25:50,Twokinds,Done
2315,2021-02-06 18:26:23,Twokinds,I have actually!
2323,2021-02-06 18:26:51,Twokinds,It's been ages since I saw it
2336,2021-02-06 18:27:24,Twokinds,Really? Seems like a... random thing to ban
2529,2021-02-06 18:41:48,Twokinds,bye
2615,2021-02-06 18:51:40,Twokinds,You're welcome!
2619,2021-02-06 18:51:41,Twokinds,Bye!
2699,2021-02-06 19:07:05,Twokinds,bye!
2723,2021-02-06 19:11:15,Twokinds,I dunno
2775,2021-02-06 19:16:22,Twokinds,Well Reni can't change the size of her clothes.
2812,2021-02-06 19:18:18,Twokinds,Done
2861,2021-02-06 19:24:30,Twokinds,tkpolls is provided by amenon. nibblybot and tkpolls bot are provided by iliar.
2865,2021-02-06 19:25:05,Twokinds,I definitely owe them many things for helping smooth out this process.
2877,2021-02-06 19:26:47,Twokinds,:muscle:
2880,2021-02-06 19:27:00,Twokinds,"Oh, it is?"
2881,2021-02-06 19:27:02,Twokinds,I didn't know that.
2896,2021-02-06 19:30:14,Twokinds,I don't mind it. Having two makes it more visible
3190,2021-02-06 20:11:02,Twokinds,Done
3238,2021-02-06 20:16:36,Twokinds,Did you miss it?
3268,2021-02-06 20:20:19,Twokinds,:ctwokinds-nibsbounce:
3282,2021-02-06 20:21:51,Twokinds,FOOTBALL!
3283,2021-02-06 20:21:57,Twokinds,John Madden!
3287,2021-02-06 20:22:12,Twokinds,aeiou
3349,2021-02-06 20:29:29,Twokinds,I don't remember XD
3358,2021-02-06 20:30:26,Twokinds,o_o
3359,2021-02-06 20:30:33,Twokinds,I wasn't even taking sketch suggestions in 2015
3423,2021-02-06 20:37:17,Twokinds,"I'm afraid I don't, sorry!"
3652,2021-02-06 21:06:17,Twokinds,Done
3746,2021-02-06 21:21:13,Twokinds,"As far as Flora knows, she is indeed dead."
3761,2021-02-06 21:22:14,Twokinds,I mean that happened a long time ago
3762,2021-02-06 21:22:28,Twokinds,"Like, half Flora's lifetime ago."
3848,2021-02-06 21:33:13,Twokinds,Wow it tried to play it a fourth time
3863,2021-02-06 21:34:56,Twokinds,traffic cone
3895,2021-02-06 21:38:35,Twokinds,"""Have you seen this tiger?"" crudely drawn picture of a striped person"
4099,2021-02-06 22:11:38,Twokinds,I dunno what her name is
4115,2021-02-06 22:12:22,Twokinds,But that's such a cliche name XD
4119,2021-02-06 22:12:31,Twokinds,"Two sisters, Flora and Fauna."
4125,2021-02-06 22:12:42,Twokinds,"I mean, I guess she can be Fauna. If I can't think of anything else."
4188,2021-02-06 22:15:43,Twokinds,Most of the tigers have flower names
4211,2021-02-06 22:16:42,Twokinds,She could be lily or daisy
4227,2021-02-06 22:17:07,Twokinds,There's already well known characters named daisy but tht's fine
4233,2021-02-06 22:17:24,Twokinds,Hm.....
4244,2021-02-06 22:17:53,Twokinds,Lilly would be fine
4257,2021-02-06 22:18:15,Twokinds,oh that's true
4258,2021-02-06 22:18:19,Twokinds,There's already a lillith
4292,2021-02-06 22:20:05,Twokinds,No?
4317,2021-02-06 22:21:18,Twokinds,Flora and Ivy. I guess that could work
4325,2021-02-06 22:21:31,Twokinds,Sakura is already a very common Japanese name.
4344,2021-02-06 22:22:55,Twokinds,I'll figure it out later
4392,2021-02-06 22:25:01,Twokinds,Yeah
4626,2021-02-06 22:34:03,Twokinds,:gun::ctwokinds-flomad:
4704,2021-02-06 22:41:25,Twokinds,wish I had pie
4707,2021-02-06 22:41:40,Twokinds,thanks
40,2021-02-07 01:18:58,Twokinds,:ctwokinds-nibsdance:
50,2021-02-07 04:47:30,Twokinds,I wish I could read more.
51,2021-02-07 04:47:36,Twokinds,:ctwokinds-RainezZz:
123,2021-02-07 17:47:43,Twokinds,:ctwokinds-sytheeyebrows:
153,2021-02-07 18:42:24,Twokinds,:four_leaf_clover:
166,2021-02-07 19:45:39,Twokinds,:palm_tree::ctwokinds-flomad:
111,2021-02-08 15:26:36,Twokinds,Time moves too fast
115,2021-02-08 15:41:33,Twokinds,I'm good!
116,2021-02-08 15:41:44,Twokinds,:snake: ssss
151,2021-02-08 18:55:17,Twokinds,Finished building a new pc :D
154,2021-02-08 18:57:27,Twokinds,Not for myself!
157,2021-02-08 18:57:41,Twokinds,I built a new pc as a gift for my stepmother.
160,2021-02-08 18:58:09,Twokinds,"It's a budget build, but other than the graphics card, it's pretty beefy"
163,2021-02-08 19:00:09,Twokinds,"She's only going to use it for word processing, so I put an old Geforce 660 in there, but everything else is pretty modern. Ryzen 3600, 16GB Ram, 1TB m.2"
164,2021-02-08 19:00:36,Twokinds,"If you swapped out the old graphics card with a newer one, it could totally play modern games no prob."
166,2021-02-08 19:01:09,Twokinds,Was about a $700 build. Booted up first try!
171,2021-02-08 19:07:29,Twokinds,"Uh, I decided to start this weekend."
172,2021-02-08 19:07:38,Twokinds,"Got all the parts monday, built it today."
182,2021-02-08 19:14:29,Twokinds,XD
183,2021-02-08 19:14:41,Twokinds,Probably the smoothest build I've ever done
184,2021-02-08 19:14:52,Twokinds,"Just... everything worked, first try."
185,2021-02-08 19:15:00,Twokinds,Even installing windows was easy.
190,2021-02-08 19:15:32,Twokinds,"I did indeed, though I always do in anticipation that something is gunna go wrong and need changing."
215,2021-02-08 19:25:12,Twokinds,Getting windows and software was suuuuuch a pain in the olden days.
216,2021-02-08 19:25:20,Twokinds,Back when you had to manually search for every single driver
228,2021-02-08 19:27:21,Twokinds,"Yeah PCs were waaay more expensive back then, too."
229,2021-02-08 19:27:29,Twokinds,PC building is way nicer these days.
233,2021-02-08 19:27:49,Twokinds,And it's all the graphics card XD
236,2021-02-08 19:28:09,Twokinds,https://imgur.com/a/RPIfG7R
237,2021-02-08 19:28:14,Twokinds,Here's my build.
241,2021-02-08 19:29:02,Twokinds,Pretty basic stuff.
244,2021-02-08 19:29:23,Twokinds,I can't believe how cheap m.2s are
246,2021-02-08 19:29:36,Twokinds,It was only a few years ago they were really high end
252,2021-02-08 19:30:19,Twokinds,"Yeah it's funny, I way prefer this simple look to the flashy, LED covered ""High end"" stuff"
259,2021-02-08 19:32:21,Twokinds,I considered prebuilt just to save time but I really didn't need a lot of the stuff the prebuilt come with.
260,2021-02-08 19:32:24,Twokinds,They usually cater to gamers.
261,2021-02-08 19:32:28,Twokinds,And my stepmom is not a gamer.
264,2021-02-08 19:33:23,Twokinds,haha
265,2021-02-08 19:33:29,Twokinds,She does play cards online a lot
266,2021-02-08 19:33:36,Twokinds,which I guess is technically gaming
271,2021-02-08 19:34:08,Twokinds,Never heard of it
274,2021-02-08 19:34:44,Twokinds,:ctwokinds-clovischuckle:
316,2021-02-08 19:46:03,Twokinds,Yeah. Mostly.
318,2021-02-08 19:46:19,Twokinds,"I have a switch, but I don't use it much."
319,2021-02-08 19:46:39,Twokinds,"Honestly, most of my gaming is just whatever Kameloh pulls me into, these days XD"
324,2021-02-08 19:47:07,Twokinds,"I used to exclusively be a singleplayer gamer, but now I just don't have time. I'm always just playing multiplayer stuff. It's weird."
17,2021-02-11 03:25:21,Twokinds,Sometimes
18,2021-02-11 03:25:25,Twokinds,Sorry
40,2021-02-11 17:04:42,Twokinds,:gun::ctwokinds-power:
41,2021-02-11 17:08:07,Twokinds,Nibbly's true secret: a gun!
58,2021-02-11 17:31:07,Twokinds,very squeaky
85,2021-02-11 19:04:53,Twokinds,Working on the finishing touches of book 5.
86,2021-02-11 19:05:03,Twokinds,Also book 6.
87,2021-02-11 19:06:33,Twokinds,"I can't believe it, but book 6 goes all the way to Edinmire, with Reni Adira and Maeve. It ends at ch19's start, and then Book 7 is current events."
88,2021-02-11 19:06:51,Twokinds,So the books will finally be caught up with the online comic.
102,2021-02-11 20:11:18,Twokinds,ye
110,2021-02-11 20:45:05,Twokinds,:closed_book::ctwokinds-nibsdance::notebook_with_decorative_cover:
154,2021-02-11 21:14:15,Twokinds,No page
158,2021-02-11 21:14:33,Twokinds,I just posted a page today
188,2021-02-11 21:20:21,Twokinds,"Bad, you were only banned for like, 30 min."
244,2021-02-11 21:30:42,Twokinds,wha
246,2021-02-11 21:30:54,Twokinds,why no one say anything
247,2021-02-11 21:30:57,Twokinds,XD
249,2021-02-11 21:31:06,Twokinds,oh
251,2021-02-11 21:31:10,Twokinds,Guess I missed it
252,2021-02-11 21:31:13,Twokinds,I dunno why it broke
400,2021-02-11 22:04:10,Twokinds,Hey!
585,2021-02-11 22:49:36,Twokinds,o/
673,2021-02-11 23:07:37,Twokinds,Thanks!
693,2021-02-11 23:12:15,Twokinds,?
697,2021-02-11 23:12:40,Twokinds,Sure!
758,2021-02-11 23:18:50,Twokinds,Hi w0lf!
760,2021-02-11 23:18:53,Twokinds,I'm done
843,2021-02-11 23:26:10,Twokinds,Thanks!
844,2021-02-11 23:26:20,Twokinds,The rest of the book is pretty much exactly the same
859,2021-02-11 23:27:32,Twokinds,I didn't bother completely remaking this chapter cover because it was already pretty good I think
885,2021-02-11 23:29:13,Twokinds,Bob Ross
972,2021-02-11 23:37:22,Twokinds,no I'm not redoing any of the pages
3,2021-02-12 00:01:01,Twokinds,This is not the next comic page
68,2021-02-12 00:09:40,Twokinds,byeeeeeeee
222,2021-02-12 00:46:35,Twokinds,brb
225,2021-02-12 00:46:41,Twokinds,Gunna grab some more kimbap
271,2021-02-12 00:53:30,Twokinds,I remember seeing that movie a long time ago
307,2021-02-12 00:57:01,Twokinds,Natani is 200 pounds of wolf. I don't think Kat's lifting that.
424,2021-02-12 01:22:29,Twokinds,Yeah :D
566,2021-02-12 01:48:47,Twokinds,This is still one of my favorite gags I put in
571,2021-02-12 01:48:57,Twokinds,Aw sorry D:
581,2021-02-12 01:50:46,Twokinds,"Uh... yeah, probably. But then lost it when Team B knocked him out and took all this stuff."
583,2021-02-12 01:51:00,Twokinds,Unless it smashed to the ground a moment later.
587,2021-02-12 01:51:46,Twokinds,Haha
621,2021-02-12 01:56:04,Twokinds,You are NOT the world's greatest assassin!
622,2021-02-12 01:56:15,Twokinds,Identity theft is not a joke!
634,2021-02-12 01:57:06,Twokinds,"It's actually his official mug, from the assassin's guild."
636,2021-02-12 01:57:14,Twokinds,"Granted, it's from the gift shop."
652,2021-02-12 01:57:58,Twokinds,Yeah that's where the real sales are.
660,2021-02-12 01:58:45,Twokinds,"Shop around for assassins, why not get a decorative plate? Or a shirt that says ""I had someone killed and all I got was this lowsy t-shirt"""
690,2021-02-12 02:01:33,Twokinds,NIGHT SAAAAAAAAAAAAGE
741,2021-02-12 02:08:35,Twokinds,Pull a nibbly? Nibbly popping back up was always the plan. It was a hint.
751,2021-02-12 02:09:16,Twokinds,"No, Raine didn't do anything."
760,2021-02-12 02:10:07,Twokinds,lol
768,2021-02-12 02:10:58,Twokinds,I like happy endings.
801,2021-02-12 02:14:43,Twokinds,who?
815,2021-02-12 02:15:43,Twokinds,Hm I don't remember
823,2021-02-12 02:16:29,Twokinds,night!
830,2021-02-12 02:16:38,Twokinds,I'm not really streaming anymore just random stuff now
852,2021-02-12 02:17:35,Twokinds,Trying to come up with the mc for a project I'm in the process of doing
857,2021-02-12 02:18:12,Twokinds,I'm struggling a lot
876,2021-02-12 02:19:56,Twokinds,She's a Templar damage assessment investigator
887,2021-02-12 02:21:01,Twokinds,Templar were conducting an experiment that resulted in an island and all it's inhabitants to be blown to bits.
896,2021-02-12 02:21:17,Twokinds,"She's there to investigate what happened, what went wrong, and cover it up."
914,2021-02-12 02:22:24,Twokinds,This is the island that got blowed up
918,2021-02-12 02:22:31,Twokinds,It's constantly being blowed up now.
990,2021-02-12 02:27:56,Twokinds,"Well, it's not supposed to be floating."
999,2021-02-12 02:28:38,Twokinds,It's going to be a fairly large book.
1012,2021-02-12 02:29:26,Twokinds,"At the moment, I'm just writing the story down as text. My plan is to make it into a comic, but for now, just story."
1013,2021-02-12 02:29:29,Twokinds,With pictures.
1025,2021-02-12 02:30:00,Twokinds,Yeah like... light novels. Or prequel. Without the choices.
1035,2021-02-12 02:31:06,Twokinds,"I have all the major story beats mapped out, except for a bit in the middle."
1041,2021-02-12 02:31:36,Twokinds,We'll see. I'm really hoping to get this one out by this year.
1058,2021-02-12 02:33:03,Twokinds,The timescale is more for my sake
1060,2021-02-12 02:33:12,Twokinds,I have trouble with infinite deadlines
1067,2021-02-12 02:33:49,Twokinds,"Don't worry, definitely not. XD"
1074,2021-02-12 02:34:08,Twokinds,It's actually probably not going to look like that. There's no mountain on it in the final story.
1076,2021-02-12 02:34:23,Twokinds,"I drew this concept art a few months ago, back when I had a vague idea whta the island looked like."
1078,2021-02-12 02:34:35,Twokinds,But there's only a large hill where the templar research facility sits.
1105,2021-02-12 02:38:22,Twokinds,"Alright, I'm heading off to go back to writing"
1112,2021-02-12 02:38:33,Twokinds,Take care! Goodbye!
1134,2021-02-12 02:39:21,Twokinds,:ctwokinds-flomad:
1231,2021-02-12 15:12:50,Twokinds,Man I still don't know what to name this stupid Flora's sister...
1234,2021-02-12 15:14:33,Twokinds,oh right Ivy
1246,2021-02-12 15:20:46,Twokinds,He hasn't appeared scratched up lately
1247,2021-02-12 15:20:59,Twokinds,Either Flora's going easier on him or he's built up tougher skin.
37,2021-02-13 15:21:47,Twokinds,:ctwokinds-nibsdance:
42,2021-02-13 15:35:50,Twokinds,Stream will begin at 5pm today.
997,2021-02-13 18:14:21,Twokinds,Done
1342,2021-02-13 18:52:46,Twokinds,Done
1408,2021-02-13 18:58:00,Twokinds,1 in 4 odds
1418,2021-02-13 19:00:20,Twokinds,Everybody Loves Rainemond
1427,2021-02-13 19:00:49,Twokinds,:ctwokinds-NataniHAHA:
1743,2021-02-13 19:37:33,Twokinds,Done
1802,2021-02-13 19:41:49,Twokinds,brb
2024,2021-02-13 20:06:33,Twokinds,"""Hey, sorry past me tried to... you know, steal your body and shove my dead wife into it."""
2036,2021-02-13 20:08:11,Twokinds,"To be fair, I only did it because you had a similiar facial structure and I figured no one would miss you... wait, I shouldn't say that."
2299,2021-02-13 20:44:09,Twokinds,Done
2349,2021-02-13 20:47:39,Twokinds,"Clovis opens a wolf-only restaurant, only to be kicked out of his own place by the matradee who doesn't recognize him seems fitting."
2444,2021-02-13 21:03:11,Twokinds,For sure
2476,2021-02-13 21:06:06,Twokinds,:ctwokinds-flomad:
2531,2021-02-13 21:17:51,Twokinds,Can't do anything overtly bad to Flora or Trace would be unhappy.
2545,2021-02-13 21:23:32,Twokinds,brb
2631,2021-02-13 21:51:22,Twokinds,Done
2716,2021-02-13 22:00:57,Twokinds,:ctwokinds-floAAA:
2904,2021-02-13 22:26:32,Twokinds,insurance premiums...
2979,2021-02-13 22:36:36,Twokinds,Ever see a cat try to walk in socks
2982,2021-02-13 22:36:42,Twokinds,That's Flora with the version that covers them
3040,2021-02-13 22:43:01,Twokinds,Done
3277,2021-02-13 23:10:52,Twokinds,Done
3401,2021-02-13 23:18:40,Twokinds,These three suggestions almost seem to be in sequence
3416,2021-02-13 23:19:10,Twokinds,"Actually, the next one could also be considered in sequence too"
3581,2021-02-13 23:37:32,Twokinds,:doughnut:
244,2021-02-14 02:26:49,Twokinds,No donuts
261,2021-02-14 03:57:44,Twokinds,:ctwokinds-RainezZz:
303,2021-02-14 17:37:36,Twokinds,Hurray!
306,2021-02-14 17:56:45,Twokinds,I didn't go in to work either.
308,2021-02-14 18:15:02,Twokinds,:ctwokinds-evalswink_sparkl:
317,2021-02-14 18:18:38,Twokinds,"That's true, I lied. I'm working right now."
345,2021-02-14 18:42:28,Twokinds,Aw that's really nice!
346,2021-02-14 18:42:45,Twokinds,Rose Rose is a good idea
359,2021-02-14 19:59:57,Twokinds,w0lf's been without power the last couple days
360,2021-02-14 20:00:18,Twokinds,I'm really hoping I don't lose power. Supposed to get a large amount of snow tonight.
49,2021-02-15 03:56:28,Twokinds,:ctwokinds-RainezZz: x3
147,2021-02-15 19:58:22,Twokinds,:ctwokinds-nibsdance:
150,2021-02-15 19:59:10,Twokinds,HELLO
208,2021-02-15 22:42:22,Twokinds,-Ducktales moon theme-
232,2021-02-15 23:03:01,Twokinds,"Just as long as someone knows featherfall, they'll be fine"
165,2021-02-18 21:02:06,Twokinds,:ctwokinds-nibrun:
